playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
johnser04,2016,2,SDN,NL,0,4,4,4,0,0,0,59,32,20,9,5,10,0.372,9.15,0,2,0,0,93,0,20,0,2,3
wrighda04,2016,1,CIN,NL,0,2,4,2,0,0,0,39,25,11,2,2,6,0.417,7.62,0,1,0,0,64,0,16,1,1,2
kleinph01,2016,2,PHI,NL,0,0,4,2,0,0,0,32,15,10,0,7,7,0.375,8.44,1,0,1,0,51,0,10,2,1,4
marksju01,2016,1,TBA,AL,0,0,4,0,0,0,0,27,7,1,1,9,6,0.212,1,0,0,0,0,42,0,1,0,0,0
molledu01,2016,1,DET,AL,0,0,4,0,0,0,0,25,12,4,0,5,8,0.333,4.32,0,2,0,0,42,1,4,0,1,0
broadmi01,2016,1,SFN,NL,0,0,4,0,0,0,0,16,9,7,2,1,4,0.375,11.81,0,0,0,0,25,2,7,0,0,1
marksma01,2016,1,ATL,NL,0,0,4,0,0,0,0,10,5,2,1,1,2,0.333,5.4,0,0,1,0,17,1,2,0,0,0
rowenbe01,2016,1,MIL,NL,0,0,4,0,0,0,0,9,10,5,0,0,2,0.526,15,0,0,0,0,19,1,6,0,0,1
torrejo02,2016,1,SDN,NL,0,0,4,0,0,0,0,9,3,0,0,2,3,0.25,0,0,1,0,0,14,1,0,0,0,0
housetj01,2016,1,CLE,AL,0,0,4,0,0,0,0,8,6,1,0,0,2,0.5,3.38,0,0,1,0,14,0,1,0,1,0
eschja01,2016,1,MIA,NL,0,1,3,3,0,0,0,39,17,8,4,6,10,0.327,5.54,1,0,1,0,59,0,8,0,0,4
vargaja01,2016,1,KCA,AL,0,0,3,3,0,0,0,36,8,3,1,3,11,0.182,2.25,0,0,0,0,47,0,3,0,0,0
gonzach01,2016,1,TEX,AL,0,2,3,3,0,0,0,31,21,10,1,9,7,0.404,8.71,0,0,0,0,62,0,13,0,1,1
melviti01,2016,1,CIN,NL,0,1,3,2,0,0,0,27,16,11,5,9,8,0.381,11,0,1,1,0,54,0,12,2,0,1
eliasro01,2016,1,BOS,AL,0,1,3,1,0,0,0,23,15,11,2,5,3,0.417,12.91,1,0,0,0,41,2,11,0,0,1
paulida01,2016,1,HOU,AL,0,1,3,1,0,0,0,21,6,4,0,3,2,0.24,5.14,0,2,1,0,29,1,4,0,0,2
cokeph01,2016,1,NYA,AL,0,0,3,0,0,0,0,18,7,4,1,4,1,0.292,6,0,0,1,0,29,2,5,0,0,1
cuevawi01,2016,1,BOS,AL,0,1,3,0,0,0,0,15,5,2,0,6,3,0.294,3.6,0,0,0,0,24,2,2,1,0,0
kensilo01,2016,1,DET,AL,0,0,3,0,0,0,0,14,8,1,0,2,1,0.421,1.93,0,0,0,0,21,0,1,0,0,3
buschma01,2016,1,ARI,NL,0,0,3,0,0,0,0,13,2,1,1,1,3,0.143,2.08,1,0,0,0,15,2,1,0,0,1
cokeph01,2016,2,PIT,NL,0,0,3,0,0,0,0,12,3,0,0,3,3,0.231,0,1,0,0,0,16,1,0,0,0,2
marinjh01,2016,1,TBA,AL,0,0,3,0,0,0,0,11,2,1,1,0,3,0.154,2.45,0,0,0,0,13,2,1,0,0,0
millsal02,2016,1,KCA,AL,0,0,3,0,0,0,0,10,3,5,0,5,4,0.231,13.5,0,0,1,0,19,2,5,0,0,0
despaod01,2016,2,MIA,NL,0,0,3,0,0,0,0,9,4,3,0,1,0,0.364,9,0,0,0,0,13,3,3,0,1,1
magnida01,2016,1,MIL,NL,0,0,3,0,0,0,0,9,2,2,0,3,0,0.2,6,0,2,1,0,15,3,2,0,1,0
mulleco01,2016,1,NYA,AL,0,0,3,0,0,0,0,9,0,1,0,4,4,0,3,0,0,1,0,14,1,1,0,0,0
smithca02,2016,1,BOS,AL,0,0,3,0,0,0,0,8,2,0,0,1,2,0.2,0,0,0,0,0,11,0,1,0,0,1
aquinja01,2016,1,BAL,AL,0,0,3,0,0,0,0,7,1,0,0,0,3,0.125,0,0,0,0,0,8,2,0,0,0,0
carrosc02,2016,1,CHA,AL,0,0,3,0,0,0,0,7,2,3,0,1,2,0.25,11.57,0,0,1,0,10,2,3,0,0,0
concege01,2016,1,CHN,NL,0,0,3,0,0,0,0,7,2,1,0,1,2,0.25,3.86,0,0,0,0,10,1,1,0,1,0
winklda01,2016,1,ATL,NL,0,0,3,0,0,0,0,7,0,0,0,1,4,0,0,0,0,0,0,8,0,0,0,0,0
danisty01,2016,1,CHA,AL,0,0,3,0,0,0,0,5,6,2,0,3,0,0.667,10.8,1,0,0,0,12,2,2,0,0,0
johnser04,2016,1,CHA,AL,0,2,2,2,0,0,0,35,14,9,5,6,11,0.304,6.94,0,0,0,0,53,0,9,0,1,2
lohseky01,2016,1,TEX,AL,0,2,2,2,0,0,0,28,15,13,4,5,3,0.357,12.54,1,0,0,0,48,0,13,0,1,0
huffda01,2016,1,LAA,AL,0,2,2,2,0,0,0,16,13,7,4,2,3,0.464,11.81,0,0,0,0,32,0,10,1,1,1
morimsh01,2016,1,CLE,AL,0,0,2,0,0,0,0,14,9,6,2,5,5,0.409,11.57,0,0,0,0,27,0,6,0,0,1
flandyo01,2016,1,COL,NL,0,0,2,0,0,0,0,11,8,5,0,3,0,0.5,12.27,1,0,0,0,20,0,6,1,0,2
meyeral01,2016,1,MIN,AL,0,1,2,1,0,0,0,11,8,5,1,4,5,0.421,12.27,0,2,0,0,23,0,5,0,0,0
plutkad01,2016,1,CLE,AL,0,0,2,0,0,0,0,11,5,3,1,2,3,0.313,7.36,0,1,0,0,18,1,3,0,0,0
rondojo01,2016,1,PIT,NL,0,0,2,0,0,0,0,11,9,7,1,1,4,0.474,17.18,0,1,0,0,20,1,7,0,0,2
bridwpa01,2016,1,BAL,AL,0,0,2,0,0,0,0,10,5,5,2,1,3,0.357,13.5,0,0,0,0,15,1,5,0,0,0
marteke02,2016,1,PIT,NL,0,0,2,0,0,0,0,10,5,0,2,2,1,0.333,0,0,0,0,0,17,1,5,0,0,1
gimench01,2016,1,CLE,AL,0,0,2,0,0,0,0,9,4,4,1,0,0,0.308,12,0,0,0,0,13,2,4,0,0,0
hallco01,2016,1,MIA,NL,0,0,2,0,0,0,0,9,4,4,1,3,3,0.308,12,1,0,0,0,16,2,4,0,0,0
hesslke01,2016,1,ARI,NL,0,0,2,0,0,0,0,9,5,3,0,2,2,0.357,9,0,0,1,0,17,1,3,0,0,0
mendeyo01,2016,1,TEX,AL,0,0,2,0,0,0,0,9,5,6,0,2,0,0.333,18,0,0,0,0,17,0,6,0,0,0
lightpa01,2016,1,BOS,AL,0,0,2,0,0,0,0,8,7,7,2,1,2,0.438,23.63,0,0,1,0,18,1,8,0,0,0
leonar01,2016,1,TOR,AL,0,0,2,0,0,0,0,7,3,2,1,1,2,0.3,7.71,0,0,0,0,11,0,2,0,0,0
somsela01,2016,1,CIN,NL,0,0,2,0,0,0,0,7,6,5,2,3,2,0.462,19.29,0,0,0,0,16,1,5,0,0,0
albural01,2016,1,LAA,AL,0,0,2,0,0,0,0,6,2,1,1,2,1,0.2,4.5,0,0,0,0,12,1,3,0,0,0
haleda02,2016,1,COL,NL,0,0,2,0,0,0,0,6,4,3,1,2,1,0.4,13.5,0,0,0,0,12,0,3,0,0,0
perkigl01,2016,1,MIN,AL,0,0,2,0,0,0,0,6,5,2,0,1,3,0.5,9,0,2,0,0,12,1,2,0,1,0
bethach01,2016,1,SDN,NL,0,0,2,0,0,0,0,5,1,0,0,3,1,0.167,0,0,0,1,0,10,1,0,0,0,0
ramirne01,2016,2,MIL,NL,0,0,2,0,0,0,0,5,2,2,2,0,3,0.286,10.8,0,0,0,0,7,0,2,0,0,0
tsaoch01,2016,1,LAN,NL,0,1,2,0,0,0,0,5,1,1,0,3,0,0.167,5.4,0,0,0,0,9,2,1,0,0,0
buterdr01,2016,1,KCA,AL,0,0,2,0,0,0,0,4,1,0,0,0,1,0.2,0,0,0,0,0,5,2,0,0,0,0
hurshja01,2016,1,ATL,NL,0,0,2,0,0,0,0,4,4,5,0,3,1,0.5,33.75,0,1,0,0,11,0,5,0,0,0
partccu01,2016,1,PIT,NL,0,0,2,0,0,0,0,2,2,3,0,2,0,0.5,40.5,0,1,0,0,6,0,3,0,0,1
heanean01,2016,1,LAA,AL,0,1,1,1,0,0,0,18,7,4,2,0,7,0.28,6,0,0,0,0,25,0,4,0,0,0
campojo01,2016,1,ARI,NL,0,0,1,0,0,0,0,17,4,2,2,2,4,0.182,3.18,0,0,0,0,24,0,3,0,0,0
rossty01,2016,1,SDN,NL,0,1,1,1,0,0,0,16,9,7,0,1,5,0.375,11.81,0,1,2,0,27,0,8,0,0,0
wielajo01,2016,1,SEA,AL,0,1,1,1,0,0,0,15,9,6,1,0,3,0.391,10.8,0,0,0,0,23,0,6,0,0,1
ryuhy01,2016,1,LAN,NL,0,1,1,1,0,0,0,14,8,6,1,2,4,0.364,11.57,1,0,0,0,24,0,6,0,0,0
sampsad01,2016,1,SEA,AL,0,1,1,1,0,0,0,14,8,4,2,1,2,0.4,7.71,0,0,0,0,21,0,4,0,0,2
friasca01,2016,1,LAN,NL,0,0,1,0,0,0,0,12,2,0,0,1,3,0.143,0,0,0,0,0,15,1,0,0,0,0
tepesni01,2016,1,LAN,NL,0,1,1,1,0,0,0,12,7,5,1,0,3,0.368,11.25,0,0,0,0,19,0,5,0,0,0
rothmi01,2016,1,TEX,AL,0,0,1,0,0,0,0,11,10,6,3,1,3,0.476,14.73,0,0,0,0,22,1,6,0,0,0
reaco01,2016,2,MIA,NL,0,0,1,1,0,0,0,10,1,0,0,0,4,0.1,0,0,0,0,0,11,0,0,1,0,0
floreke01,2016,1,MIA,NL,0,0,1,1,0,0,0,9,1,0,0,3,1,0.1,0,0,0,0,0,13,0,0,0,0,0
matusbr01,2016,2,CHN,NL,0,0,1,1,0,0,0,9,6,6,3,2,2,0.429,18,0,1,1,0,18,0,6,1,0,0
olsonty01,2016,1,NYA,AL,0,0,1,0,0,0,0,8,3,2,0,2,0,0.3,6.75,0,0,0,0,13,1,2,0,1,0
mejiaad01,2016,1,MIN,AL,0,0,1,0,0,0,0,7,5,2,0,1,0,0.455,7.71,0,0,0,0,13,0,2,0,1,0
antoldu01,2016,1,TOR,AL,0,0,1,0,0,0,0,6,4,3,1,1,1,0.4,13.5,0,0,0,0,11,0,3,0,0,0
drabeky01,2016,1,ARI,NL,0,0,1,0,0,0,0,6,1,1,0,4,2,0.143,4.5,0,0,0,0,11,0,1,0,0,0
guerrta01,2016,1,SDN,NL,0,0,1,0,0,0,0,6,3,1,0,1,0,0.375,4.5,0,0,0,0,9,1,1,0,0,0
miranar01,2016,1,BAL,AL,0,0,1,0,0,0,0,6,4,3,0,0,4,0.364,13.5,0,0,0,0,11,0,3,0,0,0
reyesjo03,2016,1,MIA,NL,0,0,1,0,0,0,0,6,3,2,0,1,0,0.333,9,0,0,0,0,10,1,2,0,0,0
grahajr01,2016,1,MIN,AL,0,0,1,0,0,0,0,5,3,2,0,1,2,0.375,10.8,0,0,0,0,9,0,2,0,0,0
penaar01,2016,1,MIL,NL,0,0,1,0,0,0,0,5,5,5,3,2,0,0.556,27,0,0,0,0,11,0,5,0,0,1
holadbr01,2016,1,TEX,AL,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
kirkmmi01,2016,1,SDN,NL,0,0,1,0,0,0,0,4,6,4,0,0,0,0.6,27,0,0,0,0,10,0,4,0,0,0
montemi01,2016,1,CHN,NL,0,0,1,0,0,0,0,4,4,1,0,0,0,0.5,6.75,0,0,1,0,9,1,1,0,0,0
barneda01,2016,1,TOR,AL,0,1,1,0,0,0,0,3,1,1,1,0,1,0.25,9,0,0,0,0,4,1,1,0,0,0
diamosc01,2016,1,TOR,AL,0,0,1,0,0,0,0,3,2,3,0,2,0,0.4,27,0,0,0,0,7,1,3,0,0,0
escobed01,2016,1,MIN,AL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0,0,0,0,0,4,1,0,0,0,0
flahery01,2016,1,BAL,AL,0,0,1,0,0,0,0,3,3,2,1,0,0,0.429,18,0,0,0,0,7,1,2,0,0,0
goinsry01,2016,1,TOR,AL,0,0,1,0,0,0,0,3,2,0,0,1,0,0.5,0,1,0,0,0,5,0,0,0,0,1
holtty01,2016,1,CIN,NL,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
hoyinja01,2016,1,TEX,AL,0,0,1,0,0,0,0,3,1,1,1,0,0,0.25,9,0,0,0,0,4,1,1,0,0,0
kirkmmi01,2016,2,MIL,NL,0,0,1,0,0,0,0,3,1,1,0,1,1,0.25,9,0,0,0,0,5,0,1,0,0,0
kratzer01,2016,1,HOU,AL,0,0,1,0,0,0,0,3,3,1,0,0,0,0.5,9,0,2,0,0,6,1,2,0,0,0
kratzer01,2016,2,PIT,NL,0,0,1,0,0,0,0,3,2,0,0,0,1,0.4,0,0,0,0,0,5,1,0,0,0,0
ladenty01,2016,1,OAK,AL,0,0,1,0,0,0,0,3,1,0,0,1,0,0.25,0,0,0,0,0,5,1,0,0,0,0
lamarry01,2016,1,BOS,AL,0,0,1,0,0,0,0,3,2,0,0,0,0,0.4,0,0,0,0,0,5,1,0,0,0,0
parkebl01,2016,1,SEA,AL,0,0,1,0,0,0,0,3,1,0,0,1,0,0.25,0,0,0,0,0,5,0,0,0,0,0
pindebr01,2016,1,NYA,AL,0,0,1,0,0,0,0,3,3,2,0,1,1,0.6,18,0,0,0,0,6,0,2,0,0,1
sardilu01,2016,1,SEA,AL,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
shuckja01,2016,1,CHA,AL,0,0,1,0,0,0,0,3,1,1,0,0,0,0.25,9,0,0,0,0,4,1,1,0,0,0
tejadru01,2016,1,SLN,NL,0,0,1,0,0,0,0,3,2,2,2,0,0,0.4,18,0,0,0,0,5,1,2,0,0,0
webbda01,2016,1,CHA,AL,0,0,1,0,0,0,0,3,2,0,0,1,3,0.4,0,0,0,0,0,6,1,0,0,0,0
whitety01,2016,1,HOU,AL,0,0,1,0,0,0,0,3,1,1,1,0,0,0.25,9,0,0,0,0,4,1,1,0,0,0
arojo01,2016,1,SEA,AL,0,0,1,0,0,0,0,2,1,0,0,1,0,0.333,0,0,0,0,0,4,0,0,0,0,0
phegljo01,2016,1,OAK,AL,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0
rominan01,2016,1,DET,AL,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,4,1,0,0,0,0
amarial01,2016,1,SDN,NL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
motteta01,2016,1,TBA,AL,0,0,1,0,0,0,0,1,1,0,0,0,0,0.5,0,0,0,0,0,2,1,0,0,0,0
